Keyword,URL,Search Intents,SERP Features,Search Volume,Keyword Difficulty,CPC,Position,Organic Traffic,Competition,Competition Level,Results,SERP Updated At,Backlinks,Dofollow,Referring Domains,Referring Main Domains,Referring Pages,Avg Main Domain Rank,Avg Rank,Avg Referring Domains,Avg Referring Main Domains,Avg Backlinks,Avg Dofollow,Low Top Of Page Bid,High Top Of Page Bid
peterborough window tint,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,popular_products,related_searches,images",210,0,1.48,88,0,0.56,MEDIUM,157000,2025-11-01 18:56:38 +00:00,54.00,29.00,34.00,33.00,44.00,441.50,28.50,1.30,1.30,1.70,1.30,0.84,2.21
automotive paint protection near me,https://www.uniqueautoinc.ca/,"transactional,navigational","local_pack,people_also_ask,related_searches",170,5,2.75,88,0,0.46,MEDIUM,152000000,2025-09-27 01:32:34 +00:00,54.00,29.00,34.00,33.00,44.00,301.50,104.00,41.20,40.30,118.10,83.00,1.28,4.87
north bay window tinting,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",90,0,1.86,88,0,0.37,MEDIUM,1110000,2025-11-29 01:56:01 +00:00,54.00,29.00,34.00,33.00,44.00,193.10,28.90,17.70,17.10,22.70,12.50,1.31,3.17
tinted windows percentage chart,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,informational,"images,people_also_ask,ai_overview,related_searches",70,0,0.50,88,0,0.16,LOW,790000,2025-11-13 01:30:16 +00:00,,,,,,320.20,27.30,2.00,2.00,3.20,0.80,,
window tinting vaughan,https://www.uniqueautoinc.ca/window-tinting-toronto/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",320,0,2.65,89,0,0.58,MEDIUM,103000,2025-11-21 13:02:54 +00:00,,,,,,151.70,87.80,43.70,42.00,85.00,61.60,0.89,2.88
window tinting hawkesbury,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches",50,0,,89,0,0.33,MEDIUM,57800,2025-11-03 01:01:41 +00:00,54.00,29.00,34.00,33.00,44.00,,,,,,,,
tinting car windows montreal,https://www.uniqueautoinc.ca/,commercial,"local_pack,people_also_ask,people_also_search,related_searches",110,5,8.51,90,0,0.17,LOW,59100,2025-10-18 13:04:43 +00:00,54.00,29.00,34.00,33.00,44.00,222.90,114.20,16.90,16.30,593.50,582.50,1.23,3.94
window tinting chatham kent,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches",110,0,1.75,90,0,0.46,MEDIUM,103000,2025-11-09 06:48:28 +00:00,54.00,29.00,34.00,33.00,44.00,295.70,29.40,7.30,6.90,14.20,5.40,0.94,1.71
ceramic coating for cars,https://www.uniqueautoinc.ca/benefits-of-ceramic-coating-for-cars/,"commercial,transactional","ai_overview,people_also_ask,video,popular_products,images,related_searches",2900,6,2.26,91,6,0.99,HIGH,58900000,2025-12-09 23:28:57 +00:00,,,,,,483.70,87.10,18.20,17.70,26.00,21.00,0.58,2.97
rust proofing scarborough ontario,https://www.uniqueautoinc.ca/,"commercial,informational","local_pack,people_also_ask,related_searches,images",90,0,1.04,91,0,0.61,MEDIUM,115000,2025-11-13 21:54:07 +00:00,54.00,29.00,34.00,33.00,44.00,181.00,40.10,11.70,11.30,16.90,9.20,0.45,1.57
windsor tinting,https://www.uniqueautoinc.ca/,"navigational,commercial","local_pack,related_searches",90,2,3.48,91,0,0.79,HIGH,1760000,2025-11-07 17:35:19 +00:00,54.00,29.00,34.00,33.00,44.00,215.00,81.00,30.70,30.10,46.30,33.20,1.24,2.65
extreme car cleaning,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"navigational,commercial","people_also_ask,related_searches,knowledge_graph,google_reviews,third_party_reviews",170,4,2.14,92,0,0.38,MEDIUM,71200000,2025-10-17 20:53:09 +00:00,,,,,,689.80,56.70,3.20,3.10,19.00,9.40,1.05,3.28
detailing toronto,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"navigational,commercial","local_pack,people_also_ask,related_searches",3600,8,3.04,93,7,0.47,MEDIUM,329000000,2025-10-08 06:13:54 +00:00,,,,,,102.00,133.10,41.10,38.20,89.00,42.90,0.86,4.46
auto tint halifax,https://www.uniqueautoinc.ca/,"navigational,commercial","local_pack,people_also_ask,people_also_search,related_searches,images",260,0,2.25,95,0,0.49,MEDIUM,297000,2025-11-04 01:43:51 +00:00,54.00,29.00,34.00,33.00,44.00,489.90,16.30,6.10,5.80,10.60,9.00,1.00,6.15
tinting garage door windows,https://www.uniqueautoinc.ca/window-tinting-brampton/,commercial,"ai_overview,video,discussions_and_forums,popular_products,related_searches,images",50,0,0.50,95,0,1.00,HIGH,1580000,2025-10-26 14:22:03 +00:00,,,,,,411.90,34.20,0.80,0.70,1.00,0.80,0.29,1.43
tinting st catharines,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",50,0,2.03,95,0,0.48,MEDIUM,193000,2025-10-02 01:06:16 +00:00,54.00,29.00,34.00,33.00,44.00,219.90,19.60,16.00,15.50,17.50,11.60,1.20,2.76
tint chart,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,"navigational,informational,commercial","images,people_also_ask,video,related_searches",70,0,0.16,96,0,0.07,LOW,31200000,2025-11-13 01:24:20 +00:00,,,,,,250.30,10.70,0.10,0.10,0.10,0.10,,
absolute tint,https://www.uniqueautoinc.ca/window-tinting-brampton/,"commercial,transactional","people_also_ask,related_searches,knowledge_graph,google_reviews,third_party_reviews,images",90,0,3.78,97,0,0.24,LOW,12000000,2025-11-12 18:16:19 +00:00,,,,,,553.60,46.90,6.00,5.90,16.50,10.80,0.81,1.98
car tint vaughan,https://www.uniqueautoinc.ca/,commercial,"local_pack,people_also_ask,related_searches",320,3,2.65,99,0,0.58,MEDIUM,231000,2025-11-23 23:58:42 +00:00,54.00,29.00,34.00,33.00,44.00,175.40,101.30,44.40,42.70,86.40,62.10,0.89,2.88
