Keyword,URL,Search Intents,SERP Features,Search Volume,Keyword Difficulty,CPC,Position,Organic Traffic,Competition,Competition Level,Results,SERP Updated At,Backlinks,Dofollow,Referring Domains,Referring Main Domains,Referring Pages,Avg Main Domain Rank,Avg Rank,Avg Referring Domains,Avg Referring Main Domains,Avg Backlinks,Avg Dofollow,Low Top Of Page Bid,High Top Of Page Bid
mobile tinting window,https://mrtint.ca/,"commercial,transactional,navigational","local_pack,video,popular_products,people_also_search,people_also_ask,related_searches,images",170,0,1.75,45,0,0.80,HIGH,11000000,2025-11-07 11:23:27 +00:00,409.00,363.00,107.00,94.00,397.00,227.30,21.10,0.70,0.70,2.20,1.60,0.76,2.62
legal 70 window tint,https://mrtint.ca/ontariowindowtintinglaw/,transactional,"ai_overview,popular_products,people_also_ask,video,images,related_searches",140,0,0.39,45,0,0.80,HIGH,4140000,2025-11-30 00:17:40 +00:00,,,,,,284.50,38.30,1.30,1.30,2.30,1.60,,
precut ppf,https://mrtint.ca/precutppf/,"commercial,transactional","popular_products,related_searches,knowledge_graph,images",90,0,1.08,45,0,1.00,HIGH,843000,2025-11-10 01:23:00 +00:00,,,,,,317.10,41.60,0.70,0.60,711.40,388.70,0.20,1.35
tint and tech solutions,https://mrtint.ca/,"navigational,commercial","people_also_ask,images,related_searches,third_party_reviews,google_reviews,knowledge_graph",90,0,3.13,45,0,0.09,LOW,16400000,2025-11-08 09:07:04 +00:00,409.00,363.00,107.00,94.00,397.00,639.70,4.30,0.10,0.10,0.30,0.00,0.74,2.85
darkest tinted windows,https://mrtint.ca/aside-post-format/,commercial,"ai_overview,video,people_also_ask,related_searches,images",70,0,0.40,45,0,0.76,HIGH,323000,2025-12-04 08:01:04 +00:00,,,,,,385.60,21.00,1.90,1.90,3.10,0.90,0.17,2.30
tint house windows cost,https://mrtint.ca/pricing/,"commercial,transactional","people_also_ask,discussions_and_forums,popular_products,related_searches,images",40,7,4.01,45,0,0.92,HIGH,7530000,2025-10-26 14:44:38 +00:00,3.00,1.00,3.00,3.00,3.00,473.40,92.30,20.50,20.30,40.40,34.00,1.06,3.26
windshield tinting near me,https://mrtint.ca/,"navigational,transactional,commercial","local_pack,people_also_ask,people_also_search,related_searches,images",12100,0,2.68,46,25,0.45,MEDIUM,3600000,2025-11-17 06:42:54 +00:00,409.00,363.00,107.00,94.00,397.00,384.80,18.70,3.70,3.60,7.60,4.00,0.93,3.01
ontario car tint laws,https://mrtint.ca/ontariowindowtintinglaw/,"informational,commercial","ai_overview,video,people_also_ask,carousel,related_searches,images",1300,0,1.33,46,2,0.02,LOW,375000,2025-11-18 03:57:16 +00:00,,,,,,253.40,42.20,2.50,2.50,3.20,2.40,0.80,2.13
residential window tint,https://mrtint.ca/residential-tinting/,"navigational,transactional,commercial","local_pack,people_also_ask,people_also_search,popular_products,images,related_searches",480,8,3.46,46,1,1.00,HIGH,3530000,2025-11-01 02:44:26 +00:00,,,,,,549.50,88.70,36.00,35.90,41.30,15.20,1.05,5.83
auto window tinting how to,https://mrtint.ca/,"informational,navigational","ai_overview,video,people_also_ask,carousel,discussions_and_forums,images,related_searches",390,0,2.28,46,0,0.38,MEDIUM,13900000,2025-11-22 22:32:01 +00:00,409.00,363.00,107.00,94.00,397.00,382.40,65.70,12.90,12.10,30.60,21.40,0.31,2.76
insta tint near me,https://mrtint.ca/,"navigational,transactional","local_pack,people_also_ask,related_searches",320,3,2.10,46,0,0.47,MEDIUM,13300000,2025-12-13 10:04:13 +00:00,409.00,363.00,107.00,94.00,397.00,562.80,65.30,25.30,24.00,57.90,42.90,0.76,2.60
window tinting film for homes,https://mrtint.ca/residential-tinting/,"commercial,transactional","popular_products,people_also_ask,related_searches,images",170,13,1.33,46,0,1.00,HIGH,6740000,2025-11-12 05:47:47 +00:00,,,,,,425.60,126.70,63.20,62.60,84.20,42.80,0.39,2.40
window tinting for cheap near me,https://mrtint.ca/,transactional,"local_pack,people_also_ask,popular_products,related_searches",170,1,2.40,46,0,0.88,HIGH,17100000,2025-12-13 18:00:15 +00:00,409.00,363.00,107.00,94.00,397.00,183.80,100.10,34.20,32.80,66.40,49.80,0.90,2.70
best window tint,https://mrtint.ca/,"commercial,transactional","featured_snippet,local_pack,people_also_ask,discussions_and_forums,related_searches,images",110,6,1.47,46,0,1.00,HIGH,59900000,2025-11-09 14:17:40 +00:00,409.00,363.00,107.00,94.00,397.00,597.80,76.70,25.90,25.30,36.70,12.20,0.90,2.08
chrome window tint,https://mrtint.ca/,"transactional,commercial","popular_products,people_also_ask,images,related_searches",110,0,0.88,46,0,0.75,HIGH,8710000,2025-11-09 12:44:27 +00:00,409.00,363.00,107.00,94.00,397.00,434.20,49.20,20.00,19.60,48.00,33.80,0.37,2.71
executive tint,https://mrtint.ca/,transactional,"people_also_ask,related_searches,knowledge_graph,google_reviews,third_party_reviews,images",90,0,0.91,46,0,0.17,LOW,5190000,2025-11-10 14:20:50 +00:00,409.00,363.00,107.00,94.00,397.00,577.70,29.20,13.60,13.30,31.00,15.00,0.78,2.88
is window tint legal in ontario,https://mrtint.ca/ontariowindowtintinglaw/,"commercial,navigational","ai_overview,people_also_ask,discussions_and_forums,carousel,related_searches,images",70,0,,46,0,0.00,LOW,499000,2025-12-02 11:59:08 +00:00,,,,,,446.10,20.50,1.00,1.00,1.40,0.70,,
mobile auto tint,https://mrtint.ca/,"transactional,navigational","ai_overview,people_also_ask,people_also_search,related_searches,google_reviews,knowledge_graph,images",70,0,2.21,46,0,0.78,HIGH,24000000,2025-11-15 08:23:38 +00:00,409.00,363.00,107.00,94.00,397.00,272.00,19.50,1.40,1.30,1.90,1.90,0.90,2.70
mobile auto tinting,https://mrtint.ca/,"navigational,commercial","local_pack,people_also_ask,people_also_search,related_searches,images",70,0,3.05,46,0,0.69,HIGH,8940000,2025-11-15 08:23:14 +00:00,409.00,363.00,107.00,94.00,397.00,354.80,14.40,0.40,0.40,1.70,1.30,1.40,4.61
pink window tint,https://mrtint.ca/,"transactional,commercial","popular_products,people_also_ask,carousel,images,related_searches",50,0,0.22,46,0,0.69,HIGH,26700000,2025-10-29 09:35:54 +00:00,409.00,363.00,107.00,94.00,397.00,,,,,,,,
tintin near me,https://mrtint.ca/,"transactional,navigational","ai_overview,people_also_ask,related_searches,knowledge_graph,google_reviews,images",50,0,0.93,46,0,0.05,LOW,16700000,2025-10-26 14:32:18 +00:00,409.00,363.00,107.00,94.00,397.00,,,,,,,,
car tinted window near me,https://mrtint.ca/,transactional,"ai_overview,popular_products,related_searches,images",12100,0,2.68,47,25,0.45,MEDIUM,50800000,2025-11-08 14:57:02 +00:00,409.00,363.00,107.00,94.00,397.00,183.20,59.70,23.50,22.80,34.90,21.20,0.93,3.01
house window tinting,https://mrtint.ca/residential-tinting/,"navigational,commercial","local_pack,people_also_ask,discussions_and_forums,popular_products,video,related_searches,images",1900,6,2.05,47,3,1.00,HIGH,4730000,2025-11-01 02:47:06 +00:00,,,,,,440.20,91.70,48.10,48.00,71.70,39.40,0.62,3.95
window tinting home windows,https://mrtint.ca/residential-tinting/,"commercial,transactional","ai_overview,video,local_pack,people_also_ask,discussions_and_forums,popular_products,related_searches,images",1900,0,2.05,47,3,1.00,HIGH,4360000,2025-11-18 01:10:24 +00:00,,,,,,396.20,60.70,34.40,34.10,58.80,38.60,0.62,3.95
ontario tint law,https://mrtint.ca/ontariowindowtintinglaw/,informational,"ai_overview,people_also_ask,video,images,related_searches",880,0,,47,1,0.05,LOW,787000,2025-11-14 16:51:12 +00:00,,,,,,311.90,62.60,4.80,4.70,10.90,6.70,0.87,4.19
slick tint,https://mrtint.ca/,transactional,"people_also_ask,images,related_searches,knowledge_graph,google_reviews,third_party_reviews",320,0,1.15,47,0,0.05,LOW,6100000,2025-12-13 03:49:19 +00:00,409.00,363.00,107.00,94.00,397.00,669.40,5.80,0.10,0.10,0.30,0.00,,
tint place near me,https://mrtint.ca/,navigational,"local_pack,people_also_ask,people_also_search,related_searches,images",260,0,3.44,47,0,0.73,HIGH,135000000,2025-12-16 18:00:47 +00:00,409.00,363.00,107.00,94.00,397.00,149.30,87.20,15.40,15.10,602.90,585.00,0.89,3.61
limo window tint,https://mrtint.ca/,"navigational,transactional","people_also_ask,video,images,local_pack,people_also_search,related_searches",170,0,1.06,47,0,0.76,HIGH,757000,2025-11-09 05:40:16 +00:00,409.00,363.00,107.00,94.00,397.00,520.30,8.10,7.50,7.50,8.40,1.00,0.30,2.18
tinted front windshield legal,https://mrtint.ca/ontariowindowtintinglaw/,transactional,"featured_snippet,people_also_ask,related_searches",170,0,0.36,47,0,0.35,MEDIUM,2540000,2025-11-29 18:21:00 +00:00,,,,,,358.20,36.00,7.70,7.60,9.60,7.10,,
windshield tint ontario,https://mrtint.ca/,"commercial,navigational","ai_overview,people_also_ask,people_also_search,related_searches,images",170,0,0.81,47,0,0.51,MEDIUM,1310000,2025-11-25 14:00:21 +00:00,409.00,363.00,107.00,94.00,397.00,494.30,41.40,2.40,2.40,3.40,2.60,0.62,1.28
what is legal tint in ontario,https://mrtint.ca/ontariowindowtintinglaw/,informational,"ai_overview,people_also_ask,carousel,related_searches,images",140,0,,47,0,0.01,LOW,1190000,2025-11-26 17:16:02 +00:00,,,,,,355.70,31.50,2.10,2.10,2.80,2.00,,
window tint whitby,https://mrtint.ca/,commercial,"local_pack,people_also_ask,people_also_search,related_searches",140,0,2.02,47,0,0.85,HIGH,91000,2025-11-12 06:56:10 +00:00,409.00,363.00,107.00,94.00,397.00,212.90,28.20,18.30,18.00,26.50,15.50,0.83,1.97
where can i get my car windows tinted,https://mrtint.ca/,transactional,"local_pack,people_also_ask,related_searches",70,0,2.97,47,0,0.94,HIGH,32800000,2025-11-11 01:17:28 +00:00,409.00,363.00,107.00,94.00,397.00,316.80,72.40,20.60,19.50,50.70,42.20,0.77,2.19
tinting house windows cost,https://mrtint.ca/pricing/,"commercial,transactional","popular_products,people_also_ask,discussions_and_forums,related_searches,images",40,4,4.01,47,0,0.92,HIGH,1750000,2025-10-26 14:41:00 +00:00,3.00,1.00,3.00,3.00,3.00,428.10,86.60,17.00,17.00,35.30,28.70,1.06,3.26
window tint places near me,https://mrtint.ca/,navigational,"local_pack,people_also_ask,people_also_search,related_searches",40,0,2.94,47,0,0.68,HIGH,12700000,2025-10-24 18:11:15 +00:00,409.00,363.00,107.00,94.00,397.00,300.80,66.60,9.80,9.50,14.10,9.40,1.00,5.68
window tinting benefits,https://mrtint.ca/window-tinting-benefits/,"navigational,informational,commercial","ai_overview,people_also_ask,video,discussions_and_forums,related_searches",30,0,0.06,47,0,0.08,LOW,2820000,2025-10-24 18:11:26 +00:00,,,,,,333.00,71.90,23.60,22.70,46.40,37.30,,
auto car tinting near me,https://mrtint.ca/,"navigational,transactional,commercial","local_pack,people_also_ask,people_also_search,related_searches",2900,0,2.39,48,6,0.63,MEDIUM,7390000,2025-11-17 23:27:00 +00:00,409.00,363.00,107.00,94.00,397.00,214.10,66.00,16.40,16.00,25.40,11.60,0.90,3.27
house glass tinting,https://mrtint.ca/residential-tinting/,"navigational,commercial","ai_overview,local_pack,people_also_ask,video,popular_products,related_searches,images",320,4,2.10,48,0,0.99,HIGH,4790000,2025-12-03 18:15:56 +00:00,,,,,,444.50,84.10,45.90,45.60,72.40,45.70,0.52,4.04
magnum tint,https://mrtint.ca/,transactional,"people_also_ask,related_searches,knowledge_graph,google_reviews,third_party_reviews,images",320,0,,48,0,0.00,LOW,967000,2025-12-13 07:56:44 +00:00,409.00,363.00,107.00,94.00,397.00,713.30,33.10,4.80,4.70,6.90,5.60,,
rain guard for cars,https://mrtint.ca/windowvisors/,"transactional,commercial","popular_products,people_also_ask,images,related_searches",320,0,0.47,48,0,0.99,HIGH,30800000,2025-11-23 14:34:54 +00:00,,,,,,464.90,30.60,11.50,11.40,18.10,5.90,0.18,0.59
peterborough window tinting,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches",210,0,1.48,48,0,0.56,MEDIUM,238000,2025-10-15 04:57:04 +00:00,409.00,363.00,107.00,94.00,397.00,441.30,22.60,0.60,0.60,1.00,0.80,0.84,2.21
tint darkness,https://mrtint.ca/aside-post-format/,commercial,"images,people_also_ask,video,related_searches",210,0,0.10,48,0,0.12,LOW,164000000,2025-12-16 23:59:15 +00:00,,,,,,315.80,54.70,7.40,7.30,8.60,6.20,,
tint law,https://mrtint.ca/ontariowindowtintinglaw/,"informational,navigational","ai_overview,people_also_ask,related_searches,images",210,0,0.77,48,0,0.09,LOW,23000000,2025-12-16 23:59:18 +00:00,,,,,,297.20,52.80,8.80,8.70,11.80,8.60,0.77,2.40
tint solution,https://mrtint.ca/,"navigational,commercial","local_pack,video,people_also_ask,popular_products,carousel,related_searches,images",210,0,0.10,48,0,0.10,LOW,51400000,2025-12-16 23:57:11 +00:00,409.00,363.00,107.00,94.00,397.00,234.10,35.20,21.50,20.60,50.30,41.40,1.02,5.05
limousine tint windows,https://mrtint.ca/,"navigational,commercial","ai_overview,popular_products,people_also_ask,video,related_searches,images",170,0,1.06,48,0,0.76,HIGH,446000,2025-11-12 06:17:24 +00:00,409.00,363.00,107.00,94.00,397.00,454.70,53.00,35.30,34.70,66.40,38.80,0.30,2.18
tinter paint,https://mrtint.ca/,"commercial,transactional","ai_overview,people_also_ask,images,video,popular_products,related_searches",170,0,0.61,48,0,0.67,HIGH,57600000,2025-12-17 19:00:18 +00:00,409.00,363.00,107.00,94.00,397.00,345.80,4.30,0.10,0.10,0.30,0.10,0.28,1.14
window tinting near,https://mrtint.ca/,"navigational,commercial","local_pack,people_also_ask,people_also_search,related_searches,images",170,0,3.19,48,0,0.98,HIGH,11200000,2025-11-25 14:01:18 +00:00,409.00,363.00,107.00,94.00,397.00,167.40,23.70,9.50,9.30,36.50,9.20,0.93,3.34
cheap tinting near me,https://mrtint.ca/,"transactional,navigational","local_pack,people_also_ask,people_also_search,related_searches",90,0,3.04,48,0,0.99,HIGH,15800000,2025-11-12 16:12:46 +00:00,409.00,363.00,107.00,94.00,397.00,314.30,57.90,30.70,29.30,65.90,47.20,0.84,2.38
ontario car window tint laws,https://mrtint.ca/ontariowindowtintinglaw/,commercial,"ai_overview,people_also_ask,video,images,related_searches",90,0,,48,0,0.00,LOW,282000,2025-11-10 03:38:25 +00:00,,,,,,261.40,42.20,2.50,2.50,3.20,2.40,,
removable tint for car,https://mrtint.ca/,"transactional,commercial","popular_products,video,people_also_ask,images,related_searches",70,0,0.44,48,0,0.95,HIGH,6210000,2025-11-13 08:55:28 +00:00,409.00,363.00,107.00,94.00,397.00,,,,,,,0.24,1.08
tint legal limit ontario,https://mrtint.ca/ontariowindowtintinglaw/,"commercial,informational","ai_overview,people_also_ask,carousel,related_searches,images",50,0,,48,0,0.00,LOW,262000,2025-10-26 14:31:50 +00:00,,,,,,442.40,24.40,1.20,1.20,1.50,0.90,,
auto tints near me,https://mrtint.ca/,"navigational,transactional","local_pack,people_also_ask,people_also_search,related_searches,images",12100,3,2.93,49,25,0.50,MEDIUM,6550000,2025-12-08 17:23:15 +00:00,409.00,363.00,107.00,94.00,397.00,159.50,97.90,27.20,26.60,47.80,31.20,0.94,3.38
tinted car windows near me,https://mrtint.ca/,transactional,"local_pack,people_also_ask,related_searches,images",12100,0,2.68,49,25,0.45,MEDIUM,23800000,2025-10-29 12:29:54 +00:00,409.00,363.00,107.00,94.00,397.00,225.80,23.10,14.50,14.10,22.00,13.00,0.93,3.01
automatic window tint,https://mrtint.ca/,transactional,"popular_products,people_also_ask,video,discussions_and_forums,images,related_searches,knowledge_graph",5400,0,2.09,49,11,0.50,MEDIUM,10600000,2025-12-09 22:40:41 +00:00,409.00,363.00,107.00,94.00,397.00,370.70,51.50,34.90,34.00,73.50,32.90,0.78,2.87
legal window tint in ontario,https://mrtint.ca/ontariowindowtintinglaw/,"commercial,navigational","ai_overview,people_also_ask,related_searches,images",1600,0,1.95,49,3,0.02,LOW,511000,2025-11-02 09:56:01 +00:00,,,,,,432.90,40.60,2.50,2.50,3.20,2.40,0.64,2.64
residential window tinting,https://mrtint.ca/residential-tinting/,"navigational,commercial","ai_overview,people_also_ask,local_pack,popular_products,related_searches,images",480,4,3.46,49,1,1.00,HIGH,1930000,2025-11-22 06:07:28 +00:00,,,,,,427.20,85.70,48.20,48.00,74.60,43.60,1.05,5.83
glass tinting near me,https://mrtint.ca/,"navigational,commercial","local_pack,people_also_ask,related_searches,images",390,0,4.80,49,0,0.68,HIGH,7640000,2025-11-22 15:58:55 +00:00,409.00,363.00,107.00,94.00,397.00,241.80,30.30,13.70,13.50,32.40,24.80,0.97,4.48
jj tint,https://mrtint.ca/,"transactional,navigational","people_also_ask,related_searches,knowledge_graph,google_reviews,third_party_reviews,images",210,0,5.59,49,0,0.06,LOW,5760000,2025-11-25 03:05:34 +00:00,409.00,363.00,107.00,94.00,397.00,532.20,14.50,4.60,4.40,6.10,4.00,,
what is the legal tint in ontario,https://mrtint.ca/ontariowindowtintinglaw/,informational,"ai_overview,people_also_ask,carousel,related_searches,images",210,0,0.09,49,0,0.01,LOW,1160000,2025-11-24 01:57:53 +00:00,,,,,,453.00,15.30,0.80,0.80,1.10,0.50,,
cheap tint windows near me,https://mrtint.ca/,transactional,"local_pack,people_also_ask,popular_products,related_searches",170,0,2.40,49,0,0.88,HIGH,32800000,2025-12-13 20:13:06 +00:00,409.00,363.00,107.00,94.00,397.00,225.60,24.10,8.80,8.60,12.70,6.60,0.90,2.70
window film for car,https://mrtint.ca/,"transactional,commercial","local_pack,people_also_ask,popular_products,video,discussions_and_forums,related_searches,images",170,0,1.07,49,0,0.98,HIGH,707000000,2025-12-13 20:36:55 +00:00,409.00,363.00,107.00,94.00,397.00,372.40,72.30,40.80,40.40,87.20,50.80,0.59,1.99
window tints walmart,https://mrtint.ca/,"commercial,navigational","ai_overview,popular_products,people_also_ask,people_also_search,related_searches,images",170,0,0.10,49,0,0.96,HIGH,126000,2025-11-25 14:01:06 +00:00,409.00,363.00,107.00,94.00,397.00,705.70,25.90,7.50,7.50,7.60,0.40,,
mirror tint for car,https://mrtint.ca/,"transactional,commercial","popular_products,people_also_ask,images,video,related_searches",140,0,0.69,49,0,0.98,HIGH,19800000,2025-11-07 12:19:39 +00:00,409.00,363.00,107.00,94.00,397.00,423.10,1.30,0.10,0.10,0.10,0.10,0.66,2.06
window tinting kingston,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches",140,0,2.37,49,0,0.73,HIGH,1250000,2025-12-19 09:18:38 +00:00,409.00,363.00,107.00,94.00,397.00,197.90,85.20,11.50,11.20,15.40,10.50,1.02,4.76
why is tinted windows illegal,https://mrtint.ca/ontariowindowtintinglaw/,informational,"ai_overview,people_also_ask,related_searches,images",90,0,,49,0,0.00,LOW,1740000,2025-11-09 20:19:25 +00:00,,,,,,484.90,46.90,9.30,9.10,13.00,10.30,,
the tint company,https://mrtint.ca/,"navigational,commercial","people_also_ask,related_searches,knowledge_graph,google_reviews,people_also_search,images",50,0,,49,0,0.01,LOW,192000000,2025-10-26 15:50:51 +00:00,409.00,363.00,107.00,94.00,397.00,347.90,55.70,23.00,22.20,30.00,21.30,,
tinting door glass,https://mrtint.ca/pricing/,"commercial,transactional","video,people_also_ask,local_pack,popular_products,images,related_searches",50,0,0.60,49,0,1.00,HIGH,10400000,2025-10-26 14:34:30 +00:00,3.00,1.00,3.00,3.00,3.00,704.40,14.10,7.90,7.90,21.20,16.80,0.59,3.98
window rain deflector,https://mrtint.ca/windowvisors/,transactional,"popular_products,images,related_searches",50,0,0.59,49,0,0.99,HIGH,1870000,2025-10-24 18:11:46 +00:00,,,,,,521.20,31.80,11.50,11.40,18.10,5.90,0.29,0.83
tint windows legal,https://mrtint.ca/ontariowindowtintinglaw/,"commercial,transactional","ai_overview,people_also_ask,video,related_searches,images",320,0,0.88,50,0,0.04,LOW,6010000,2025-11-22 22:49:02 +00:00,,,,,,317.70,63.10,10.80,10.50,14.20,11.20,,
century auto tint,https://mrtint.ca/,"transactional,navigational","people_also_ask,related_searches,third_party_reviews,google_reviews,knowledge_graph,images",90,0,1.05,50,0,0.04,LOW,2410000,2025-12-01 09:16:10 +00:00,409.00,363.00,107.00,94.00,397.00,655.30,5.90,0.20,0.10,0.30,0.30,,
tint dynasty,https://mrtint.ca/,"commercial,navigational","people_also_ask,images,knowledge_graph,google_reviews,third_party_reviews",90,0,4.92,50,0,0.19,LOW,1450000,2025-11-30 16:16:30 +00:00,409.00,363.00,107.00,94.00,397.00,637.70,3.20,0.10,0.10,0.60,0.00,0.48,0.97
window tint lloydminster,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",90,0,0.85,50,0,0.55,MEDIUM,26700,2025-11-08 08:36:16 +00:00,409.00,363.00,107.00,94.00,397.00,425.00,24.20,5.30,5.10,7.20,4.80,0.67,1.84
